Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
decision,1.06,1.0,1.11,100,1.32,1.46,1.19,0.02,0.02,0.02,0.02,0.02,0.02,0.76,0.84,0.68,decision,en,2124,exact,scraped
dependents,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dependents,en,2124,exact,scraped
launch,1.06,1.0,1.11,100,0.67,0.73,0.6,0.31,0.34,0.28,0.2,0.22,0.18,12.92,14.21,11.63,launch,en,2124,exact,scraped
sexually,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sexually,en,2124,exact,scraped
releasing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,releasing,en,2124,exact,scraped
ended,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ended,en,2124,exact,scraped
visualization,1.06,1.0,1.11,100,0.1,0.11,0.09,0.11,0.12,0.1,0.01,0.01,0.01,2.28,2.51,2.05,visualization,en,2124,exact,scraped
priced,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,priced,en,2124,exact,scraped
sector,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sector,en,2124,exact,scraped
tracked,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tracked,en,2124,exact,scraped
stochasticity,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stochasticity,en,2124,exact,scraped
optimized,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,optimized,en,2124,exact,scraped
needs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,needs,en,2124,exact,scraped
schools,1.06,1.0,1.11,100,0.95,1.05,0.86,0.03,0.04,0.03,0.03,0.03,0.03,2.28,2.51,2.05,schools,en,2124,exact,scraped
benchmarked,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benchmarked,en,2124,exact,scraped
sponsoring,1.06,1.0,1.11,100,0.65,0.72,0.59,0.09,0.09,0.08,0.06,0.06,0.05,3.23,3.55,2.91,sponsoring,en,2124,exact,scraped
consortium,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,consortium,en,2124,exact,scraped
trends,2.02,1.82,2.22,100,0.32,0.36,0.29,0.07,0.07,0.06,0.02,0.02,0.02,0.76,0.84,0.68,trends,en,2124,exact,scraped
technically,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,technically,en,2124,exact,scraped
derived,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,derived,en,2124,exact,scraped
concepts,1.06,1.0,1.11,100,10.0,11.0,9.0,0.26,0.29,0.24,2.62,2.88,2.36,1.71,1.88,1.54,concepts,en,2124,exact,scraped
approaches,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approaches,en,2124,exact,scraped
programs,1.06,1.0,1.11,100,0.82,0.9,0.74,0.13,0.15,0.12,0.11,0.12,0.1,4.56,5.02,4.1,programs,en,2124,exact,scraped
speed,1.06,1.0,1.11,100,2.25,2.47,2.02,0.02,0.02,0.01,0.03,0.04,0.03,3.04,3.34,2.74,speed,en,2124,exact,scraped
motor,1.06,1.0,1.11,100,0.4,0.44,0.36,0.24,0.26,0.21,0.09,0.1,0.08,4.75,5.23,4.28,motor,en,2124,exact,scraped
matter,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matter,en,2124,exact,scraped
entreprise,1.06,1.0,1.11,100,10.82,11.9,9.74,0.37,0.4,0.33,3.98,4.38,3.58,16.72,18.4,15.05,entreprise,en,2124,exact,scraped
physically,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,physically,en,2124,exact,scraped
character,1.06,1.0,1.11,100,0.14,0.15,0.12,0.03,0.03,0.03,0.0,0.0,0.0,0.76,0.84,0.68,character,en,2124,exact,scraped
previous,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,previous,en,2124,exact,scraped
choose,1.06,1.0,1.11,100,0.22,0.24,0.2,0.18,0.2,0.17,0.04,0.04,0.04,3.8,4.18,3.42,choose,en,2124,exact,scraped
preferred,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,preferred,en,2124,exact,scraped
periodization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,periodization,en,2124,exact,scraped
prefer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prefer,en,2124,exact,scraped
sistemas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sistemas,en,2124,exact,scraped
podem,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,podem,en,2124,exact,scraped
rewards,1.06,1.0,1.11,100,0.84,0.92,0.76,0.48,0.53,0.43,0.4,0.44,0.36,17.86,19.65,16.08,rewards,en,2124,exact,scraped
nes,1.06,1.0,1.11,100,0.49,0.54,0.44,0.3,0.33,0.27,0.15,0.16,0.13,9.5,10.45,8.55,nes,en,2124,exact,scraped
functional,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,functional,en,2124,exact,scraped
funds,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,funds,en,2124,exact,scraped
customize,1.06,1.0,1.11,100,0.54,0.6,0.49,0.45,0.5,0.41,0.25,0.27,0.22,12.73,14.01,11.46,customize,en,2124,exact,scraped
stated,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stated,en,2124,exact,scraped
blocking,1.06,1.0,1.11,100,0.43,0.47,0.38,0.07,0.08,0.07,0.03,0.04,0.03,1.52,1.67,1.37,blocking,en,2124,exact,scraped
harelbeke,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harelbeke,en,2124,exact,scraped
parameter,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,parameter,en,2124,exact,scraped
classes,1.06,1.0,1.11,100,0.78,0.85,0.7,0.1,0.11,0.09,0.08,0.09,0.07,6.27,6.9,5.64,classes,en,2124,exact,scraped
observations,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observations,en,2124,exact,scraped
limit,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,limit,en,2124,exact,scraped
personalize,1.06,1.0,1.11,100,6.29,6.92,5.66,0.26,0.28,0.23,1.61,1.77,1.45,11.21,12.33,10.09,personalize,en,2124,exact,scraped
laboratory,1.06,1.0,1.11,100,1.03,1.13,0.93,0.02,0.02,0.02,0.02,0.02,0.02,1.52,1.67,1.37,laboratory,en,2124,exact,scraped
interface,1.06,1.0,1.11,100,0.94,1.03,0.84,0.14,0.15,0.12,0.13,0.14,0.11,3.8,4.18,3.42,interface,en,2124,exact,scraped
sentences,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sentences,en,2124,exact,scraped
tweaking,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tweaking,en,2124,exact,scraped
preferable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,preferable,en,2124,exact,scraped
questioning,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,questioning,en,2124,exact,scraped
condition,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,condition,en,2124,exact,scraped
utilise,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,utilise,en,2124,exact,scraped
tile,1.06,1.0,1.11,100,1.43,1.58,1.29,22.19,24.4,19.97,31.83,35.01,28.64,503.78,554.15,453.4,tile,en,2124,exact,scraped
climb,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climb,en,2124,exact,scraped
variability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,variability,en,2124,exact,scraped
administration,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,administration,en,2124,exact,scraped
authentication,1.06,1.0,1.11,100,6.21,6.83,5.59,0.49,0.54,0.44,3.06,3.37,2.75,38.01,41.81,34.21,authentication,en,2124,exact,scraped
contributes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contributes,en,2124,exact,scraped
validate,1.06,1.0,1.11,100,5.69,6.26,5.12,0.05,0.06,0.05,0.3,0.33,0.27,3.04,3.34,2.74,validate,en,2124,exact,scraped
direction,1.06,1.0,1.11,100,0.21,0.23,0.19,0.35,0.39,0.32,0.07,0.08,0.07,3.04,3.34,2.74,direction,en,2124,exact,scraped
brings,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brings,en,2124,exact,scraped
dbutant,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dbutant,en,2124,exact,scraped
fonctions,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fonctions,en,2124,exact,scraped
copying,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,copying,en,2124,exact,scraped
cntk,1.06,1.0,1.11,100,17.11,18.82,15.4,0.03,0.03,0.02,0.46,0.5,0.41,5.51,6.06,4.96,cntk,en,2124,exact,scraped
introduction,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,introduction,en,2124,exact,scraped
laisser,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laisser,en,2124,exact,scraped
suggested,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suggested,en,2124,exact,scraped
vos,1.06,1.0,1.11,100,3.11,3.42,2.8,0.48,0.52,0.43,1.48,1.63,1.33,6.08,6.69,5.47,vos,en,2124,exact,scraped
dveloppements,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dveloppements,en,2124,exact,scraped
alors,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alors,en,2124,exact,scraped
certeza,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,certeza,en,2124,exact,scraped
algum,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,algum,en,2124,exact,scraped
tabbed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tabbed,en,2124,exact,scraped
update,1.06,1.0,1.11,100,0.26,0.29,0.24,0.38,0.42,0.34,0.1,0.11,0.09,5.32,5.85,4.79,update,en,2124,exact,scraped
protect,1.06,1.0,1.11,100,0.55,0.6,0.49,0.15,0.16,0.13,0.08,0.09,0.07,2.47,2.72,2.22,protect,en,2124,exact,scraped
selling,1.06,1.0,1.11,100,0.51,0.57,0.46,0.34,0.37,0.3,0.17,0.19,0.16,3.04,3.34,2.74,selling,en,2124,exact,scraped
curves,1.06,1.0,1.11,100,0.74,0.81,0.66,0.63,0.69,0.57,0.46,0.51,0.42,15.2,16.72,13.68,curves,en,2124,exact,scraped
diferentes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diferentes,en,2124,exact,scraped
gulwani,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gulwani,en,2124,exact,scraped
granting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,granting,en,2124,exact,scraped
engineering,1.06,1.0,1.11,100,1.44,1.59,1.3,0.79,0.87,0.71,1.14,1.26,1.03,72.4,79.64,65.16,engineering,en,2124,exact,scraped
master,1.06,1.0,1.11,100,0.66,0.73,0.6,0.04,0.05,0.04,0.03,0.03,0.03,3.23,3.55,2.91,master,en,2124,exact,scraped
denver,1.06,1.0,1.11,100,0.21,0.23,0.18,0.2,0.22,0.18,0.04,0.04,0.04,5.51,6.06,4.96,denver,en,2124,exact,scraped
nmero,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmero,en,2124,exact,scraped
administrative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,administrative,en,2124,exact,scraped
young,1.06,1.0,1.11,100,0.83,0.92,0.75,0.01,0.01,0.01,0.01,0.01,0.0,0.76,0.84,0.68,young,en,2124,exact,scraped
observing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,observing,en,2124,exact,scraped
risks,1.06,1.0,1.11,100,0.35,0.39,0.32,0.09,0.09,0.08,0.03,0.03,0.03,2.28,2.51,2.05,risks,en,2124,exact,scraped
extractors,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,extractors,en,2124,exact,scraped
autonomously,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,autonomously,en,2124,exact,scraped
dinheiro,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dinheiro,en,2124,exact,scraped
genomes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,genomes,en,2124,exact,scraped
encoded,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,encoded,en,2124,exact,scraped
groups,1.06,1.0,1.11,100,2.25,2.47,2.02,0.05,0.06,0.05,0.11,0.13,0.1,1.52,1.67,1.37,groups,en,2124,exact,scraped
professors,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,professors,en,2124,exact,scraped
investing,1.06,1.0,1.11,100,2.8,3.08,2.52,2.56,2.81,2.3,7.17,7.88,6.45,167.23,183.95,150.51,investing,en,2124,exact,scraped
genome,1.06,1.0,1.11,100,1.73,1.9,1.56,0.33,0.37,0.3,0.58,0.64,0.52,27.36,30.1,24.63,genome,en,2124,exact,scraped
discriminator,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discriminator,en,2124,exact,scraped
guesses,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guesses,en,2124,exact,scraped
policy,1.06,1.0,1.11,100,0.44,0.49,0.4,0.24,0.26,0.21,0.1,0.12,0.09,10.26,11.29,9.24,policy,en,2124,exact,scraped
processing,1.06,1.0,1.11,100,0.18,0.2,0.16,0.06,0.07,0.05,0.01,0.01,0.01,1.52,1.67,1.37,processing,en,2124,exact,scraped
recovery,1.06,1.0,1.11,100,0.68,0.74,0.61,0.6,0.66,0.54,0.4,0.44,0.36,19.95,21.95,17.96,recovery,en,2124,exact,scraped
relative,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,relative,en,2124,exact,scraped
execution,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,execution,en,2124,exact,scraped
tier,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tier,en,2124,exact,scraped
chain,1.06,1.0,1.11,100,0.43,0.47,0.38,3.09,3.4,2.78,1.32,1.45,1.19,65.75,72.33,59.18,chain,en,2124,exact,scraped
rule,1.06,1.0,1.11,100,0.61,0.67,0.55,0.05,0.05,0.04,0.03,0.03,0.03,2.28,2.51,2.05,rule,en,2124,exact,scraped
visually,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visually,en,2124,exact,scraped
learnr,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,learnr,en,2124,exact,scraped
integrators,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,integrators,en,2124,exact,scraped
normalized,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normalized,en,2124,exact,scraped
search,1.06,1.0,1.11,100,7.62,8.39,6.86,5.95,6.54,5.35,45.33,49.86,40.8,466.15,512.76,419.53,search,en,2124,exact,scraped
junling,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,junling,en,2124,exact,scraped
largely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,largely,en,2124,exact,scraped
picture,1.06,1.0,1.11,100,2.18,2.4,1.96,0.81,0.89,0.73,1.76,1.94,1.59,80.38,88.42,72.35,picture,en,2124,exact,scraped
microsoft,1.06,1.0,1.11,100,3.31,3.64,2.98,459.03,504.93,413.13,1517.56,1669.31,1365.8,5452.6,5997.87,4907.34,microsoft,en,2124,exact,scraped
module,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,module,en,2124,exact,scraped
activation,1.06,1.0,1.11,100,0.41,0.46,0.37,0.15,0.17,0.14,0.06,0.07,0.06,1.52,1.67,1.37,activation,en,2124,exact,scraped
operation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,operation,en,2124,exact,scraped
challenging,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,challenging,en,2124,exact,scraped
connects,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,connects,en,2124,exact,scraped
essentially,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,essentially,en,2124,exact,scraped
detailing,1.06,1.0,1.11,100,1.76,1.94,1.59,1.0,1.1,0.9,1.77,1.95,1.59,48.27,53.1,43.44,detailing,en,2124,exact,scraped
ram,1.06,1.0,1.11,100,7.52,8.27,6.77,51.08,56.18,45.97,383.99,422.39,345.59,1052.4,1157.64,947.16,ram,en,2124,exact,scraped
cousins,1.06,1.0,1.11,100,0.72,0.79,0.64,0.02,0.02,0.02,0.01,0.02,0.01,0.76,0.84,0.68,cousins,en,2124,exact,scraped
town,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,town,en,2124,exact,scraped
featurizes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,featurizes,en,2124,exact,scraped
function,1.06,1.0,1.11,100,17.95,19.74,16.15,3.79,4.17,3.41,68.1,74.91,61.29,205.81,226.39,185.22,function,en,2124,exact,scraped
rstudios,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rstudios,en,2124,exact,scraped
takes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takes,en,2124,exact,scraped
height,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,height,en,2124,exact,scraped
faced,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,faced,en,2124,exact,scraped
pas,1.06,1.0,1.11,100,1.33,1.46,1.19,0.1,0.11,0.09,0.13,0.14,0.12,6.27,6.9,5.64,pas,en,2124,exact,scraped
publie,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,publie,en,2124,exact,scraped
les,1.06,1.0,1.11,100,0.71,0.78,0.64,0.02,0.03,0.02,0.02,0.02,0.01,0.76,0.84,0.68,les,en,2124,exact,scraped
affiliation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliation,en,2124,exact,scraped
adversarial,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adversarial,en,2124,exact,scraped
assume,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assume,en,2124,exact,scraped
rebooting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rebooting,en,2124,exact,scraped
legally,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,legally,en,2124,exact,scraped
houstons,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,houstons,en,2124,exact,scraped
collaborating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collaborating,en,2124,exact,scraped
ganascia,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ganascia,en,2124,exact,scraped
guessed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guessed,en,2124,exact,scraped
tweaked,1.06,1.0,1.11,100,0.6,0.66,0.54,0.07,0.07,0.06,0.04,0.04,0.04,0.76,0.84,0.68,tweaked,en,2124,exact,scraped
course,1.06,1.0,1.11,100,1.33,1.46,1.2,0.19,0.21,0.17,0.25,0.27,0.22,8.55,9.41,7.7,course,en,2124,exact,scraped
resized,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,resized,en,2124,exact,scraped
sum,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sum,en,2124,exact,scraped
scores,1.06,1.0,1.11,100,0.59,0.65,0.54,14.93,16.43,13.44,8.88,9.77,8.0,254.26,279.69,228.84,scores,en,2124,exact,scraped
rooms,1.06,1.0,1.11,100,0.45,0.49,0.4,0.22,0.24,0.2,0.1,0.11,0.09,8.74,9.62,7.87,rooms,en,2124,exact,scraped
degree,1.06,1.0,1.11,100,3.06,3.36,2.75,1.43,1.57,1.29,4.36,4.8,3.93,155.45,170.99,139.9,degree,en,2124,exact,scraped
letting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,letting,en,2124,exact,scraped
accessed,1.06,1.0,1.11,100,0.25,0.28,0.23,0.05,0.06,0.05,0.01,0.02,0.01,0.76,0.84,0.68,accessed,en,2124,exact,scraped
sunflowers,1.06,1.0,1.11,100,0.64,0.7,0.57,0.26,0.28,0.23,0.16,0.18,0.15,7.03,7.73,6.33,sunflowers,en,2124,exact,scraped
keras,1.06,1.0,1.11,100,3.97,4.37,3.58,0.2,0.22,0.18,0.79,0.87,0.71,19.38,21.32,17.44,keras,en,2124,exact,scraped
founded,1.6,1.44,1.76,100,5.95,6.54,5.35,1.93,2.12,1.74,11.47,12.62,10.33,40.29,44.32,36.26,founded,en,2124,exact,scraped
sont,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sont,en,2124,exact,scraped
seen,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seen,en,2124,exact,scraped
omniture,1.06,1.0,1.11,100,8.75,9.62,7.87,0.03,0.03,0.03,0.26,0.29,0.23,7.22,7.94,6.5,omniture,en,2124,exact,scraped
partners,1.06,1.0,1.11,100,0.19,0.2,0.17,0.06,0.06,0.05,0.01,0.01,0.01,0.76,0.84,0.68,partners,en,2124,exact,scraped
tech,1.06,1.0,1.11,100,6.79,7.47,6.11,0.56,0.62,0.51,3.82,4.2,3.44,17.67,19.44,15.91,tech,en,2124,exact,scraped
led,1.06,1.0,1.11,100,1.02,1.13,0.92,0.92,1.01,0.82,0.94,1.03,0.84,34.02,37.42,30.61,led,en,2124,exact,scraped
hours,1.06,1.0,1.11,100,1.31,1.44,1.18,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.84,0.68,hours,en,2124,exact,scraped
hour,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hour,en,2124,exact,scraped
averaging,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,averaging,en,2124,exact,scraped
min,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,min,en,2124,exact,scraped
openvpn,1.06,1.0,1.11,100,1.31,1.44,1.18,1.14,1.25,1.02,1.49,1.64,1.34,15.39,16.93,13.85,openvpn,en,2124,exact,scraped
debian,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,debian,en,2124,exact,scraped
proprietary,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,proprietary,en,2124,exact,scraped
resume,1.06,1.0,1.11,100,2.55,2.8,2.29,31.12,34.23,28.01,79.23,87.15,71.3,884.79,973.27,796.31,resume,en,2124,exact,scraped
logiciels,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logiciels,en,2124,exact,scraped
papersapce,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,papersapce,en,2124,exact,GKP
paperspace,1.06,1.0,1.11,100,5.79,6.37,5.21,0.49,0.54,0.45,2.86,3.15,2.58,16.23,17.85,14.61,paperspace,en,2124,exact,GKP
ai,1.06,1.0,1.11,100,3.16,3.48,2.85,4.98,5.47,4.48,15.74,17.32,14.17,375.54,413.09,337.99,ai,en,2124,exact,GKP
deep,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deep,en,2124,exact,GKP
learning,1.06,1.0,1.11,100,0.86,0.94,0.77,0.67,0.73,0.6,0.57,0.63,0.52,14.59,16.05,13.13,learning,en,2124,exact,GKP
machine,1.06,1.0,1.11,100,0.84,0.93,0.76,0.02,0.02,0.02,0.02,0.02,0.01,0.6,0.66,0.54,machine,en,2124,exact,GKP
virtual,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual,en,2124,exact,GKP
student,1.06,1.0,1.11,100,3.19,3.51,2.87,1.17,1.29,1.06,3.74,4.12,3.37,52.86,58.15,47.58,student,en,2124,exact,GKP
free,1.06,1.0,1.11,100,14.44,15.88,12.99,8.42,9.26,7.58,121.56,133.72,109.4,579.84,637.82,521.85,free,en,2124,exact,GKP
cloud,1.39,1.26,1.53,100,7.04,7.74,6.33,3.96,4.36,3.56,27.88,30.66,25.09,225.74,248.31,203.17,cloud,en,2124,exact,GKP
paper,1.06,1.0,1.11,100,0.61,0.67,0.55,0.72,0.8,0.65,0.44,0.49,0.4,16.23,17.85,14.61,paper,en,2124,exact,GKP
space,1.06,1.0,1.11,100,0.21,0.23,0.19,0.05,0.05,0.04,0.01,0.01,0.01,1.19,1.31,1.07,space,en,2124,exact,GKP
server,1.06,1.0,1.11,100,10.28,11.31,9.25,0.76,0.84,0.69,7.83,8.61,7.05,70.73,77.8,63.66,server,en,2124,exact,GKP
online,1.06,1.0,1.11,100,0.96,1.05,0.86,0.82,0.9,0.74,0.79,0.86,0.71,20.85,22.93,18.76,online,en,2124,exact,GKP
gpu,1.07,1.0,1.14,100,14.55,16.0,13.09,0.66,0.73,0.59,9.61,10.57,8.65,53.75,59.13,48.38,gpu,en,2124,exact,GKP
blog,1.06,1.0,1.11,100,3.58,3.93,3.22,11.77,12.95,10.6,42.1,46.31,37.89,343.38,377.71,309.04,blog,en,2124,exact,GKP
vps,1.09,1.0,1.19,100,17.98,19.78,16.18,1.25,1.38,1.13,22.49,24.74,20.24,66.56,73.22,59.9,vps,en,2124,exact,GKP
best,1.06,1.0,1.11,100,0.36,0.4,0.32,0.31,0.34,0.28,0.11,0.12,0.1,6.7,7.37,6.03,best,en,2124,exact,GKP
